Tank,TimePoint,Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,ExperimentDate,WaterLocation,ExperimentJD,InitialFinal
Q4,3,9/6/19 13:08,0,5.51,3.44,0.69,0.79,9.64,100,1.11,26.09,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.63,6.26,3.72,0.96,16.61,100,1.11,25.76,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.12,5.51,4.33,1.08,15.95,100,1.11,25.76,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,5.42,3.33,6.47,1.16,15.22,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.48,6.02,4.19,1.02,17.7,100,1.11,25.76,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.07,6.79,3.9,0.98,17.75,100,1.11,25.76,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.58,6.07,4.08,0.95,17.73,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.08,5.73,4.6,1.04,16.42,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,5.08,4.58,5.08,1.02,14.74,100,1.11,25.76,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.57,5.54,4.51,0.93,16.62,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.3,6.38,4.37,0.95,17.05,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.98,8.22,2.77,0.83,18.97,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.74,6.45,3.82,0.93,17.02,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.17,4.14,6.11,1.07,16.42,100,1.12,25.76,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.89,7.27,3.6,0.88,18.75,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,5.92,3.37,5.13,1.1,14.43,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.13,5.86,4.9,1,17.89,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.73,6.63,3.6,0.83,16.96,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.56,6.12,4.33,0.97,17.01,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,5.78,4.06,5.53,1.12,15.36,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.06,5.71,4.65,1.12,17.42,100,1.12,25.76,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.48,6.11,3.96,0.99,17.54,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.84,5.21,4.79,1.04,16.84,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.34,3.76,5.6,1.09,15.69,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.61,8.76,2.63,0.92,19.01,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.44,5.36,3.96,1.03,15.76,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,7.07,6.23,4.11,0.98,17.41,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.6,6.23,4.12,0.92,16.95,100,1.12,25.76,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.83,6.95,3.9,0.88,17.68,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.64,5.02,4.73,1.06,16.39,100,1.12,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.93,5.65,4.27,0.99,16.84,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:40,0,6.09,4.2,5.37,1.02,15.67,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.49,6.3,4.04,0.97,17.83,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.26,5.98,3.67,0.98,16.91,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.12,3.99,5.76,1.09,15.88,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.45,4.72,5.17,0.99,17.33,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.34,6.33,3.69,0.99,17.36,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.53,5.5,4.44,0.95,16.47,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.24,5.97,3.75,0.95,16.96,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.52,5.89,4.25,1.03,16.67,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.51,4.62,4.98,1.05,16.11,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,9.01,8.21,2.66,0.9,19.88,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.8,5.24,5.05,1.04,17.09,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.12,5.75,4.66,1.15,16.52,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.21,4.37,5.2,1,15.78,100,1.1,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.94,7.16,3.47,0.91,17.57,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.99,5.94,3.9,0.98,16.83,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.36,5.21,4.4,0.94,15.97,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,8.06,7.27,3,0.87,18.33,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,5.29,4.47,5.27,1.11,15.03,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,5.72,3.8,5.26,1,14.78,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.81,6.03,4.12,0.89,16.96,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,5.67,4.34,5.09,1,15.1,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,5.6,4.42,4.83,1,14.85,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.38,6.79,3.38,0.96,17.54,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.48,5.25,4.96,1.01,16.69,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.49,6.19,4.04,0.99,16.72,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.28,5.83,3.75,0.89,16.86,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.62,5.93,4.07,0.89,17.62,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.28,5.41,4.71,1.01,16.4,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,9.09,7.59,2.56,0.82,19.25,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.23,4,5.09,1.1,15.32,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,5.92,5.34,5.06,1.02,16.32,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,5.91,4.61,4.92,1.01,15.45,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,9.84,9.93,0.65,0.7,20.42,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.04,7.21,3.07,0.84,17.33,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.95,6.1,4.02,0.89,18.08,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.69,6.93,3.59,0.86,17.21,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.42,7.11,3.74,1.01,18.27,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.48,6.58,4.33,0.95,18.39,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.52,3.44,5.47,1.11,15.42,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.43,6.01,4.19,0.93,17.63,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,10.23,9.43,1.21,0.7,20.86,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,8.54,7.56,3.19,0.85,19.29,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.44,4.8,4.55,1.02,15.78,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.51,6.82,3.55,0.88,17.88,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,5.72,4.72,4.47,0.99,14.91,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,9.67,8.52,2.58,0.82,20.77,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.85,6.12,4.1,0.94,17.07,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.39,7.06,2.85,0.96,17.3,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.96,7.19,3.33,0.83,17.48,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.33,5.69,4.12,0.95,16.15,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.81,7.4,3.15,0.95,18.36,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,8.16,6.3,2.91,0.89,17.37,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,9.66,9.33,1.52,0.74,20.5,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,6.32,5.82,4.4,0.91,16.54,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.5,6.79,3.09,0.92,17.38,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:41,0,7.08,5.91,4.04,0.92,17.03,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.04,5.09,4.98,1.05,16.11,100,1.12,25.8,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.28,4.96,4.6,1.05,15.84,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.03,4.35,4.79,1.02,15.18,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,5.16,3.02,5.92,1.05,14.1,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,8.8,8.09,2.67,0.85,19.56,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,5.93,4.65,4.86,0.98,15.43,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,7.42,6.72,3.49,0.97,17.63,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.33,5.72,4.74,1.04,16.78,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,7.12,5.31,4.07,0.97,16.5,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.5,4.56,5.1,1.02,16.16,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.87,4.89,4.4,0.95,16.17,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.21,5.07,4.64,0.96,15.91,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.46,4.79,5,1.05,16.25,100,1.12,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.39,5.93,4.06,0.96,16.39,100,1.12,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.73,5.89,4.29,0.93,16.9,100,1.1,25.8,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.87,5.91,3.89,0.97,16.67,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,7.27,5.78,3.92,0.96,16.98,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.73,6.03,4.57,1.02,17.33,100,1.11,25.8,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.33,5.35,4.78,1.02,16.45,100,1.11,25.8,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.52,4.45,5.16,1.03,16.12,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,7.28,6.46,3.91,0.98,17.65,100,1.11,25.77,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.82,6.45,3.2,0.89,16.47,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.59,6.02,3.56,1,16.17,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,7.07,5.34,4.13,0.96,16.54,100,1.11,25.79,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.88,4.59,5.22,1.07,16.69,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,7.18,6.02,3.64,0.95,16.84,100,1.11,25.78,9/6/19,SB15,249,Final
C1,FM,9/6/19 13:42,0,6.33,7.24,3.79,0.91,17.36,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,7.81,5.25,4.32,0.87,17.38,100,1.11,25.77,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,7.04,4.16,5.93,1,17.13,100,1.11,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,7.6,7.67,3.33,0.9,18.6,100,1.11,25.77,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,7.28,6.91,3.75,0.85,17.93,100,1.11,25.77,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,7.56,6.36,4.09,0.91,18.01,100,1.11,25.77,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,7.39,6.51,4.32,0.81,18.22,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,7.22,6.48,4.61,0.9,18.32,100,1.12,25.77,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,7.67,6.8,4.01,0.85,18.47,100,1.12,25.77,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,6.89,5.75,4.43,1.04,17.07,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,8.07,5.69,4.56,0.92,18.31,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:43,0,6.19,5.08,4.65,0.92,15.92,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.22,6.93,3.8,0.84,18.95,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.41,6.07,4.63,0.95,17.11,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.22,5.75,4.43,0.92,16.4,100,1.12,25.77,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.45,6.6,4.3,0.88,19.35,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.3,7.26,3.22,0.9,18.79,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.92,5.87,3.99,0.82,16.79,100,1.11,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.19,5.39,5.24,0.98,17.82,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,9.43,8.85,2.22,0.72,20.49,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.06,7.1,3.5,0.87,17.67,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,9.86,7.86,2.74,0.73,20.47,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.5,6.88,3.74,0.83,19.11,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.39,7.43,3.02,0.83,18.83,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.96,6.55,4.08,0.91,17.59,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.78,5.16,4.92,0.95,16.85,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.81,5.64,4.77,0.9,17.22,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.12,6.94,3.36,0.86,17.42,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.05,5.15,4.92,0.93,16.12,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.91,6.65,3.59,0.86,18.15,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.49,7.48,3.31,0.81,18.28,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.65,6.35,3.8,0.84,17.8,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.81,6.66,3.62,0.92,17.1,100,1.11,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.53,7.63,3.43,0.75,19.58,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7,5.84,4.28,0.94,17.12,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.83,8.13,2.66,0.81,19.63,100,1.12,25.78,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.91,6.7,4.19,0.92,17.8,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.39,6.07,4.15,0.82,16.6,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.16,7.59,2.89,0.76,18.65,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.44,5.96,4.47,0.94,17.87,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.05,5.21,4.94,0.88,17.2,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.02,6.7,3.5,0.82,18.22,100,1.11,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.87,7.05,3.55,0.84,18.47,100,1.11,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.55,5.75,4.52,0.93,17.82,100,1.11,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.57,6.65,4.06,0.93,18.28,100,1.11,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.94,7.13,2.87,0.76,18.95,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.29,6.71,3.82,0.86,17.83,100,1.1,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.04,6.02,4.2,0.91,18.26,100,1.11,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.28,6.85,3.36,0.79,18.49,100,1.11,25.82,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.05,6.23,3.69,0.9,16.98,100,1.11,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.87,6.99,3.43,0.78,18.29,100,1.1,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.67,6.3,4.1,0.93,17.07,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.11,6.67,3.95,0.81,18.74,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.6,6.07,3.95,0.85,17.62,100,1.11,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.54,8.97,2.13,0.71,19.64,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,6.81,5.95,4.47,0.92,17.22,100,1.11,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.5,6.59,3.45,0.81,17.55,100,1.11,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.08,6.92,3.58,0.83,18.58,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.27,6.43,3.96,0.89,17.66,100,1.11,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.1,6.23,3.63,0.87,17.96,100,1.12,25.79,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.09,7.3,3.05,0.84,18.44,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.9,6.63,3.63,0.86,18.16,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.41,6.53,4.12,0.88,18.06,100,1.11,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.24,7.65,2.69,0.73,18.58,100,1.11,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.38,7.95,3.29,0.9,19.62,100,1.11,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,7.88,7.53,3.48,0.8,18.89,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:44,0,8.55,9.16,2.65,0.79,20.36,100,1.11,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,6.5,4.6,4.67,0.9,15.77,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.03,4.52,4.96,0.91,16.51,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,6.96,7.39,3.35,0.88,17.71,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.8,7.48,2.93,0.69,18.21,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,8.05,7.22,3.21,0.85,18.49,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.26,6.41,4.36,0.93,18.04,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.09,5.86,4.38,0.88,17.33,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,8.5,8.45,2.69,0.87,19.64,100,1.11,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.33,4.59,5.08,0.94,16.99,100,1.12,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.79,5.95,4.08,0.9,17.81,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,8.14,7.49,2.79,0.77,18.42,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,6.45,6.08,4.47,0.92,16.99,100,1.11,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,8.09,6.72,3.29,0.87,18.1,100,1.11,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.82,5.91,4.24,0.86,17.97,100,1.11,25.8,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,6.9,4.67,4.5,0.89,16.08,100,1.11,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.99,7.7,2.9,0.86,18.6,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.72,6.62,3.96,0.84,18.3,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,9.03,7.95,2.83,0.79,19.81,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,6.86,5.52,4.54,0.94,16.92,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,6.53,5.72,4.34,0.93,16.59,100,1.12,25.82,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.65,7.85,3.01,0.81,18.51,100,1.12,25.82,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,6.53,6.5,4.08,0.9,17.11,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,8.32,7.43,3.06,0.78,18.81,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,7.78,5.98,4.12,0.89,17.88,100,1.12,25.81,9/6/19,SB15,249,Final
C2,FM,9/6/19 13:45,0,6.36,5.29,4.32,0.92,15.97,100,1.11,25.81,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,9.17,9.14,1.69,0.82,19.99,100,1.11,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,6.38,4.45,4.96,1.09,15.79,100,1.12,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,8.62,7.63,2.63,0.81,18.87,100,1.12,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,7.2,7.94,3.33,0.85,18.47,100,1.11,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,7.37,6.06,4.14,0.85,17.57,100,1.12,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,8.82,6.77,2.91,0.82,18.49,100,1.12,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,7.08,4.88,4.77,0.98,16.73,100,1.12,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,6.43,4.19,5.51,1.05,16.12,100,1.11,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,7.01,6.33,3.93,0.92,17.27,100,1.12,25.83,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,7.57,4.66,5.16,1.07,17.4,100,1.12,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,8.85,8.38,2.04,0.81,19.27,100,1.11,25.82,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,5.74,5.55,4.63,0.94,15.93,100,1.12,25.83,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,6.28,6.47,4.35,0.94,17.1,100,1.13,25.83,9/6/19,SB15,249,Final
C3,FM,9/6/19 13:47,0,8.17,6.02,4.22,0.97,18.41,100,1.12,25.83,9/6/19,SB15,249,Final
